ID,Year,Month,Day,Date_,Hour,Minute,Second,Time_,Date,Spacecraft_,Spacecraft,Type_ipshock,Origem,Chave,Repete?,Accept
458000000,2014,2,6,2/6/2014,12,3,3,12:03:03 PM,2014-02-06 12:03:03,STEREO-B,STB,FF,SSC,2014261233STEREO-B,,0
2415,2014,2,7,2/7/2014,20,59,3,8:59:03 PM,2014-02-07 20:59:03,STEREO-A,STA,FF,IPShock,20142720593STEREO-A,,0
459000000,2014,2,7,2/7/2014,20,59,3,8:59:03 PM,2014-02-07 20:59:03,STEREO-A,STA,FF,SSC,20142720593STEREO-A,Repetido,1
460000000,2014,2,8,2/8/2014,10,39,24,10:39:24 AM,2014-02-08 10:39:24,STEREO-B,STB,FF,SSC,201428103924STEREO-B,,0
2416,2014,2,8,2/8/2014,10,39,24,10:39:24 AM,2014-02-08 10:39:24,STEREO-B,STB,FF,IPShock,201428103924STEREO-B,Repetido,1
2417,2014,2,12,2/12/2014,12,15,50,12:15:50 PM,2014-02-12 12:15:50,STEREO-B,STB,FF,IPShock,2014212121550STEREO-B,,0
461000000,2014,2,12,2/12/2014,12,15,50,12:15:50 PM,2014-02-12 12:15:50,STEREO-B,STB,FF,SSC,2014212121550STEREO-B,Repetido,1
2419,2014,2,13,2/13/2014,12,47,40,12:47:40 PM,2014-02-13 12:47:40,STEREO-B,STB,FF,IPShock,2014213124740STEREO-B,,0
462000000,2014,2,13,2/13/2014,12,47,46,12:47:46 PM,2014-02-13 12:47:46,STEREO-B,STB,FF,SSC,2014213124746STEREO-B,,0
463000000,2014,2,15,2/15/2014,5,50,4,5:50:04 AM,2014-02-15 05:50:04,STEREO-A,STA,FF,SSC,20142155504STEREO-A,,0
2421,2014,2,16,2/16/2014,7,50,13,7:50:13 AM,2014-02-16 07:50:13,STEREO-A,STA,FF,IPShock,201421675013STEREO-A,,0
464000000,2014,2,16,2/16/2014,7,50,13,7:50:13 AM,2014-02-16 07:50:13,STEREO-A,STA,FF,SSC,201421675013STEREO-A,Repetido,1
465000000,2014,2,21,2/21/2014,7,17,0,7:17:00 AM,2014-02-21 07:17:00,STEREO-B,STB,FF,SSC,20142217170STEREO-B,,0
2427,2014,2,22,2/22/2014,8,0,3,8:00:03 AM,2014-02-22 08:00:03,STEREO-A,STA,FF,IPShock,2014222803STEREO-A,,0
466000000,2014,2,22,2/22/2014,8,0,3,8:00:03 AM,2014-02-22 08:00:03,STEREO-A,STA,FF,SSC,2014222803STEREO-A,Repetido,1
467000000,2014,2,22,2/22/2014,8,10,0,8:10:00 AM,2014-02-22 08:10:00,STEREO-B,STB,FF,SSC,20142228100STEREO-B,,0
2428,2014,2,22,2/22/2014,23,6,24,11:06:24 PM,2014-02-22 23:06:24,STEREO-A,STA,FF,IPShock,201422223624STEREO-A,,0
468000000,2014,2,22,2/22/2014,23,6,24,11:06:24 PM,2014-02-22 23:06:24,STEREO-A,STA,FF,SSC,201422223624STEREO-A,Repetido,1
469000000,2014,2,25,2/25/2014,12,15,56,12:15:56 PM,2014-02-25 12:15:56,STEREO-A,STA,FF,SSC,2014225121556STEREO-A,,0
2429,2014,2,25,2/25/2014,12,16,7,12:16:07 PM,2014-02-25 12:16:07,STEREO-A,STA,FF,IPShock,201422512167STEREO-A,,0
2432,2014,2,27,2/27/2014,20,46,44,8:46:44 PM,2014-02-27 20:46:44,STEREO-A,STA,FF,IPShock,2014227204644STEREO-A,,0
470000000,2014,2,27,2/27/2014,20,46,44,8:46:44 PM,2014-02-27 20:46:44,STEREO-A,STA,FF,SSC,2014227204644STEREO-A,Repetido,1
2433,2014,2,28,2/28/2014,4,23,15,4:23:15 AM,2014-02-28 04:23:15,STEREO-B,STB,FF,IPShock,201422842315STEREO-B,,0
471000000,2014,2,28,2/28/2014,4,23,15,4:23:15 AM,2014-02-28 04:23:15,STEREO-B,STB,FF,SSC,201422842315STEREO-B,Repetido,1
2434,2014,3,7,3/7/2014,18,35,12,6:35:12 PM,2014-03-07 18:35:12,STEREO-A,STA,FF,IPShock,201437183512STEREO-A,,0
472000000,2014,3,7,3/7/2014,18,35,12,6:35:12 PM,2014-03-07 18:35:12,STEREO-A,STA,FF,SSC,201437183512STEREO-A,Repetido,1
2435,2014,3,8,3/8/2014,4,41,57,4:41:57 AM,2014-03-08 04:41:57,STEREO-B,STB,FF,IPShock,20143844157STEREO-B,,0
473000000,2014,3,8,3/8/2014,4,41,57,4:41:57 AM,2014-03-08 04:41:57,STEREO-B,STB,FF,SSC,20143844157STEREO-B,Repetido,1
2436,2014,3,11,3/11/2014,9,37,9,9:37:09 AM,2014-03-11 09:37:09,STEREO-A,STA,FF,IPShock,20143119379STEREO-A,,0
474000000,2014,3,11,3/11/2014,9,37,9,9:37:09 AM,2014-03-11 09:37:09,STEREO-A,STA,FF,SSC,20143119379STEREO-A,Repetido,1
2437,2014,3,12,3/12/2014,9,14,56,9:14:56 AM,2014-03-12 09:14:56,STEREO-B,STB,FF,IPShock,201431291456STEREO-B,,0
2438,2014,3,14,3/14/2014,16,37,40,4:37:40 PM,2014-03-14 16:37:40,STEREO-A,STA,FF,IPShock,2014314163740STEREO-A,,0
475000000,2014,3,14,3/14/2014,16,37,40,4:37:40 PM,2014-03-14 16:37:40,STEREO-A,STA,FF,SSC,2014314163740STEREO-A,Repetido,1
2439,2014,3,14,3/14/2014,23,10,15,11:10:15 PM,2014-03-14 23:10:15,STEREO-B,STB,FF,IPShock,2014314231015STEREO-B,,0
476000000,2014,3,14,3/14/2014,23,10,15,11:10:15 PM,2014-03-14 23:10:15,STEREO-B,STB,FF,SSC,2014314231015STEREO-B,Repetido,1
2440,2014,3,15,3/15/2014,17,3,1,5:03:01 PM,2014-03-15 17:03:01,STEREO-B,STB,FR,IPShock,20143151731STEREO-B,,0
477000000,2014,3,30,3/30/2014,6,20,38,6:20:38 AM,2014-03-30 06:20:38,STEREO-B,STB,FF,SSC,201433062038STEREO-B,,0
2443,2014,3,30,3/30/2014,21,38,0,9:38:00 PM,2014-03-30 21:38:00,STEREO-A,STA,FF,IPShock,201433021380STEREO-A,,0
478000000,2014,3,30,3/30/2014,21,38,0,9:38:00 PM,2014-03-30 21:38:00,STEREO-A,STA,FF,SSC,201433021380STEREO-A,Repetido,1
2444,2014,4,1,4/1/2014,4,53,36,4:53:36 AM,2014-04-01 04:53:36,STEREO-B,STB,FF,IPShock,20144145336STEREO-B,,0
479000000,2014,4,1,4/1/2014,4,53,36,4:53:36 AM,2014-04-01 04:53:36,STEREO-B,STB,FF,SSC,20144145336STEREO-B,Repetido,1
2445,2014,4,8,4/8/2014,22,50,37,10:50:37 PM,2014-04-08 22:50:37,STEREO-A,STA,FF,IPShock,201448225037STEREO-A,,0
480000000,2014,4,8,4/8/2014,22,51,35,10:51:35 PM,2014-04-08 22:51:35,STEREO-A,STA,FF,SSC,201448225135STEREO-A,,0
2446,2014,4,9,4/9/2014,13,7,44,1:07:44 PM,2014-04-09 13:07:44,STEREO-A,STA,FF,IPShock,20144913744STEREO-A,,0
481000000,2014,4,9,4/9/2014,13,7,44,1:07:44 PM,2014-04-09 13:07:44,STEREO-A,STA,FF,SSC,20144913744STEREO-A,Repetido,1
2447,2014,4,9,4/9/2014,22,20,41,10:20:41 PM,2014-04-09 22:20:41,STEREO-A,STA,FR,IPShock,201449222041STEREO-A,,0
2448,2014,4,11,4/11/2014,15,23,59,3:23:59 PM,2014-04-11 15:23:59,STEREO-A,STA,FF,IPShock,2014411152359STEREO-A,,0
482000000,2014,4,11,4/11/2014,15,24,2,3:24:02 PM,2014-04-11 15:24:02,STEREO-A,STA,FF,SSC,201441115242STEREO-A,,0
2449,2014,4,12,4/12/2014,2,27,41,2:27:41 AM,2014-04-12 02:27:41,STEREO-B,STB,FF,IPShock,201441222741STEREO-B,,0
483000000,2014,4,12,4/12/2014,2,27,41,2:27:41 AM,2014-04-12 02:27:41,STEREO-B,STB,FF,SSC,201441222741STEREO-B,Repetido,1
484000000,2014,4,25,4/25/2014,17,15,11,5:15:11 PM,2014-04-25 17:15:11,STEREO-A,STA,FR,SSC,2014425171511STEREO-A,,0
2456,2014,5,8,5/8/2014,1,37,15,1:37:15 AM,2014-05-08 01:37:15,STEREO-B,STB,FF,IPShock,20145813715STEREO-B,,0
485000000,2014,5,8,5/8/2014,1,37,30,1:37:30 AM,2014-05-08 01:37:30,STEREO-B,STB,FF,SSC,20145813730STEREO-B,,0
2457,2014,5,10,5/10/2014,13,26,41,1:26:41 PM,2014-05-10 13:26:41,STEREO-A,STA,FF,IPShock,2014510132641STEREO-A,,0
486000000,2014,5,10,5/10/2014,13,26,41,1:26:41 PM,2014-05-10 13:26:41,STEREO-A,STA,FF,SSC,2014510132641STEREO-A,Repetido,1
2458,2014,5,11,5/11/2014,12,33,48,12:33:48 PM,2014-05-11 12:33:48,STEREO-A,STA,FF,IPShock,2014511123348STEREO-A,,0
487000000,2014,5,11,5/11/2014,12,33,49,12:33:49 PM,2014-05-11 12:33:49,STEREO-A,STA,FF,SSC,2014511123349STEREO-A,,0
488000000,2014,5,13,5/13/2014,13,45,19,1:45:19 PM,2014-05-13 13:45:19,STEREO-B,STB,FF,SSC,2014513134519STEREO-B,,0
2459,2014,5,13,5/13/2014,13,45,19,1:45:19 PM,2014-05-13 13:45:19,STEREO-B,STB,FF,IPShock,2014513134519STEREO-B,Repetido,1
2461,2014,6,5,6/5/2014,10,52,4,10:52:04 AM,2014-06-05 10:52:04,STEREO-B,STB,FF,IPShock,20146510524STEREO-B,,0
489000000,2014,6,5,6/5/2014,10,52,4,10:52:04 AM,2014-06-05 10:52:04,STEREO-B,STB,FF,SSC,20146510524STEREO-B,Repetido,1
2462,2014,6,9,6/9/2014,1,18,41,1:18:41 AM,2014-06-09 01:18:41,STEREO-B,STB,FF,IPShock,20146911841STEREO-B,,0
490000000,2014,6,9,6/9/2014,1,18,41,1:18:41 AM,2014-06-09 01:18:41,STEREO-B,STB,FF,SSC,20146911841STEREO-B,Repetido,1
2463,2014,6,9,6/9/2014,9,30,24,9:30:24 AM,2014-06-09 09:30:24,STEREO-A,STA,FF,IPShock,20146993024STEREO-A,,0
491000000,2014,6,9,6/9/2014,9,30,24,9:30:24 AM,2014-06-09 09:30:24,STEREO-A,STA,FF,SSC,20146993024STEREO-A,Repetido,1
2464,2014,6,9,6/9/2014,12,50,2,12:50:02 PM,2014-06-09 12:50:02,STEREO-A,STA,FF,IPShock,20146912502STEREO-A,,0
492000000,2014,6,9,6/9/2014,12,50,2,12:50:02 PM,2014-06-09 12:50:02,STEREO-A,STA,FF,SSC,20146912502STEREO-A,Repetido,1
2466,2014,6,10,6/10/2014,17,10,2,5:10:02 PM,2014-06-10 17:10:02,STEREO-B,STB,FF,IPShock,201461017102STEREO-B,,0
493000000,2014,6,10,6/10/2014,17,10,2,5:10:02 PM,2014-06-10 17:10:02,STEREO-B,STB,FF,SSC,201461017102STEREO-B,Repetido,1
2467,2014,6,11,6/11/2014,0,14,42,12:14:42 AM,2014-06-11 00:14:42,STEREO-A,STA,FF,IPShock,201461101442STEREO-A,,0
494000000,2014,6,11,6/11/2014,0,14,42,12:14:42 AM,2014-06-11 00:14:42,STEREO-A,STA,FF,SSC,201461101442STEREO-A,Repetido,1
2468,2014,6,13,6/13/2014,18,59,51,6:59:51 PM,2014-06-13 18:59:51,STEREO-B,STB,FF,IPShock,2014613185951STEREO-B,,0
495000000,2014,6,13,6/13/2014,18,59,51,6:59:51 PM,2014-06-13 18:59:51,STEREO-B,STB,FF,SSC,2014613185951STEREO-B,Repetido,1
496000000,2014,6,16,6/16/2014,18,52,47,6:52:47 PM,2014-06-16 18:52:47,STEREO-B,STB,FF,SSC,2014616185247STEREO-B,,0
2472,2014,6,27,6/27/2014,18,27,24,6:27:24 PM,2014-06-27 18:27:24,STEREO-B,STB,FF,IPShock,2014627182724STEREO-B,,0
497000000,2014,6,27,6/27/2014,18,27,24,6:27:24 PM,2014-06-27 18:27:24,STEREO-B,STB,FF,SSC,2014627182724STEREO-B,Repetido,1
2473,2014,6,27,6/27/2014,21,58,0,9:58:00 PM,2014-06-27 21:58:00,STEREO-A,STA,FF,IPShock,201462721580STEREO-A,,0
498000000,2014,6,27,6/27/2014,21,58,6,9:58:06 PM,2014-06-27 21:58:06,STEREO-A,STA,FF,SSC,201462721586STEREO-A,,0
2474,2014,7,1,7/1/2014,12,51,28,12:51:28 PM,2014-07-01 12:51:28,STEREO-B,STB,FF,IPShock,201471125128STEREO-B,,0
499000000,2014,7,1,7/1/2014,12,51,28,12:51:28 PM,2014-07-01 12:51:28,STEREO-B,STB,FF,SSC,201471125128STEREO-B,Repetido,1
500000000,2014,7,2,7/2/2014,0,34,45,12:34:45 AM,2014-07-02 00:34:45,STEREO-B,STB,FR,SSC,20147203445STEREO-B,,0
2475,2014,7,2,7/2/2014,18,48,20,6:48:20 PM,2014-07-02 18:48:20,STEREO-B,STB,FF,IPShock,201472184820STEREO-B,,0
501000000,2014,7,2,7/2/2014,18,48,20,6:48:20 PM,2014-07-02 18:48:20,STEREO-B,STB,FF,SSC,201472184820STEREO-B,Repetido,1
2477,2014,7,4,7/4/2014,15,31,7,3:31:07 PM,2014-07-04 15:31:07,STEREO-B,STB,FF,IPShock,20147415317STEREO-B,,0
502000000,2014,7,4,7/4/2014,15,31,7,3:31:07 PM,2014-07-04 15:31:07,STEREO-B,STB,FF,SSC,20147415317STEREO-B,Repetido,1
2478,2014,7,4,7/4/2014,16,54,24,4:54:24 PM,2014-07-04 16:54:24,STEREO-A,STA,FF,IPShock,201474165424STEREO-A,,0
503000000,2014,7,4,7/4/2014,16,54,24,4:54:24 PM,2014-07-04 16:54:24,STEREO-A,STA,FF,SSC,201474165424STEREO-A,Repetido,1
2480,2014,7,12,7/12/2014,17,19,11,5:19:11 PM,2014-07-12 17:19:11,STEREO-A,STA,FF,IPShock,2014712171911STEREO-A,,0
504000000,2014,7,12,7/12/2014,17,19,11,5:19:11 PM,2014-07-12 17:19:11,STEREO-A,STA,FF,SSC,2014712171911STEREO-A,Repetido,1
2483,2014,7,27,7/27/2014,9,47,53,9:47:53 AM,2014-07-27 09:47:53,STEREO-A,STA,FF,IPShock,201472794753STEREO-A,,0
505000000,2014,7,27,7/27/2014,9,47,53,9:47:53 AM,2014-07-27 09:47:53,STEREO-A,STA,FF,SSC,201472794753STEREO-A,Repetido,1
506000000,2014,7,29,7/29/2014,19,40,55,7:40:54 PM,2014-07-29 19:40:54,STEREO-B,STB,FF,SSC,"2014729194054,5STEREO-B",,0
2484,2014,8,6,8/6/2014,12,35,33,12:35:33 PM,2014-08-06 12:35:33,STEREO-B,STB,FF,IPShock,201486123533STEREO-B,,0
507000000,2014,8,6,8/6/2014,12,35,42,12:35:42 PM,2014-08-06 12:35:42,STEREO-B,STB,FF,SSC,201486123542STEREO-B,,0
508000000,2014,8,8,8/8/2014,21,9,10,9:09:10 PM,2014-08-08 21:09:10,STEREO-B,STB,FF,SSC,20148821910STEREO-B,,0
509000000,2014,8,11,8/11/2014,9,3,25,9:03:25 AM,2014-08-11 09:03:25,STEREO-A,STA,FF,SSC,20148119325STEREO-A,,0
2485,2014,8,11,8/11/2014,9,3,25,9:03:25 AM,2014-08-11 09:03:25,STEREO-A,STA,FF,IPShock,20148119325STEREO-A,Repetido,1
510000000,2014,8,16,8/16/2014,6,7,21,6:07:21 AM,2014-08-16 06:07:21,STEREO-B,STB,FF,SSC,20148166721STEREO-B,,0
511000000,2014,8,16,8/16/2014,17,53,28,5:53:28 PM,2014-08-16 17:53:28,STEREO-B,STB,FF,SSC,2014816175328STEREO-B,,0
512000000,2014,8,24,8/24/2014,11,10,1,11:10:01 AM,2014-08-24 11:10:01,STEREO-B,STB,FF,SSC,201482411101STEREO-B,,0
2487,2014,8,31,8/31/2014,17,45,3,5:45:03 PM,2014-08-31 17:45:03,STEREO-B,STB,FF,IPShock,201483117453STEREO-B,,0
513000000,2014,8,31,8/31/2014,17,45,3,5:45:03 PM,2014-08-31 17:45:03,STEREO-B,STB,FF,SSC,201483117453STEREO-B,Repetido,1
514000000,2014,9,3,9/3/2014,7,45,19,7:45:19 AM,2014-09-03 07:45:19,STEREO-B,STB,FF,SSC,20149374519STEREO-B,,0
515000000,2014,9,4,9/4/2014,6,7,25,6:07:25 AM,2014-09-04 06:07:25,STEREO-B,STB,FF,SSC,2014946725STEREO-B,,0
2491,2014,9,25,9/25/2014,5,34,15,5:34:15 AM,2014-09-25 05:34:15,STEREO-B,STB,FF,IPShock,201492553415STEREO-B,,0
516000000,2014,9,25,9/25/2014,5,34,15,5:34:15 AM,2014-09-25 05:34:15,STEREO-B,STB,FF,SSC,201492553415STEREO-B,Repetido,1
2492,2014,9,25,9/25/2014,14,9,54,2:09:54 PM,2014-09-25 14:09:54,STEREO-B,STB,FF,IPShock,201492514954STEREO-B,,0
517000000,2014,9,25,9/25/2014,14,9,54,2:09:54 PM,2014-09-25 14:09:54,STEREO-B,STB,FF,SSC,201492514954STEREO-B,Repetido,1
2493,2014,9,25,9/25/2014,17,6,6,5:06:06 PM,2014-09-25 17:06:06,STEREO-B,STB,FF,IPShock,20149251766STEREO-B,,0
518000000,2014,9,25,9/25/2014,17,6,6,5:06:06 PM,2014-09-25 17:06:06,STEREO-B,STB,FF,SSC,20149251766STEREO-B,Repetido,1
519000000,2014,9,25,9/25/2014,20,38,51,8:38:51 PM,2014-09-25 20:38:51,STEREO-A,STA,FF,SSC,2014925203851STEREO-A,,0
520000000,2014,9,26,9/26/2014,16,32,46,4:32:46 PM,2014-09-26 16:32:46,STEREO-B,STB,FF,SSC,2014926163246STEREO-B,,0
521000000,2014,10,16,10/16/2014,20,5,3,8:05:03 PM,2014-10-16 20:05:03,STEREO-A,STA,FF,SSC,201410162053STEREO-A,,0
2494,2014,10,16,10/16/2014,20,11,43,8:11:43 PM,2014-10-16 20:11:43,STEREO-A,STA,FF,IPShock,20141016201143STEREO-A,,0
522000000,2014,10,16,10/16/2014,20,11,43,8:11:43 PM,2014-10-16 20:11:43,STEREO-A,STA,FF,SSC,20141016201143STEREO-A,Repetido,1
523000000,2015,11,19,11/19/2015,6,46,36,6:46:36 AM,2015-11-19 06:46:36,STEREO-A,STA,FR,SSC,2015111964636STEREO-A,,0
524000000,2015,12,1,12/1/2015,13,37,52,1:37:52 PM,2015-12-01 13:37:52,STEREO-A,STA,FF,SSC,2015121133752STEREO-A,,0
525000000,2015,12,7,12/7/2015,17,33,2,5:33:02 PM,2015-12-07 17:33:02,STEREO-A,STA,FF,SSC,201512717332STEREO-A,,0
526000000,2016,1,9,1/9/2016,18,8,20,6:08:20 PM,2016-01-09 18:08:20,STEREO-A,STA,FF,SSC,20161918820STEREO-A,,0
527000000,2016,1,18,1/18/2016,6,43,25,6:43:25 AM,2016-01-18 06:43:25,STEREO-A,STA,FR,SSC,201611864325STEREO-A,,0
528000000,2016,2,12,2/12/2016,18,28,2,6:28:02 PM,2016-02-12 18:28:02,STEREO-A,STA,FR,SSC,201621218282STEREO-A,,0
529000000,2016,3,13,3/13/2016,17,40,34,5:40:34 PM,2016-03-13 17:40:34,STEREO-A,STA,FF,SSC,2016313174034STEREO-A,,0
530000000,2016,4,15,4/15/2016,1,26,0,1:26:00 AM,2016-04-15 01:26:00,STEREO-A,STA,FF,SSC,20164151260STEREO-A,,0
531000000,2016,4,27,4/27/2016,9,7,30,9:07:30 AM,2016-04-27 09:07:30,STEREO-A,STA,FF,SSC,20164279730STEREO-A,,0
532000000,2016,5,14,5/14/2016,21,23,37,9:23:37 PM,2016-05-14 21:23:37,STEREO-A,STA,FF,SSC,2016514212337STEREO-A,,0
533000000,2016,5,24,5/24/2016,12,38,33,12:38:33 PM,2016-05-24 12:38:33,STEREO-A,STA,FR,SSC,2016524123833STEREO-A,,0
534000000,2016,6,24,6/24/2016,12,34,50,12:34:50 PM,2016-06-24 12:34:50,STEREO-A,STA,FF,SSC,2016624123450STEREO-A,,0
535000000,2016,7,2,7/2/2016,20,48,54,8:48:54 PM,2016-07-02 20:48:54,STEREO-A,STA,FF,SSC,201672204854STEREO-A,,0
536000000,2016,7,5,7/5/2016,10,9,27,10:09:27 AM,2016-07-05 10:09:27,STEREO-A,STA,FF,SSC,20167510927STEREO-A,,0
537000000,2016,7,22,7/22/2016,23,12,12,11:12:12 PM,2016-07-22 23:12:12,STEREO-A,STA,FR,SSC,2016722231212STEREO-A,,0
538000000,2016,8,3,8/3/2016,17,11,28,5:11:28 PM,2016-08-03 17:11:28,STEREO-A,STA,FF,SSC,201683171128STEREO-A,,0
539000000,2016,8,4,8/4/2016,8,24,27,8:24:27 AM,2016-08-04 08:24:27,STEREO-A,STA,FR,SSC,20168482427STEREO-A,,0
540000000,2016,8,18,8/18/2016,21,37,1,9:37:01 PM,2016-08-18 21:37:01,STEREO-A,STA,FF,SSC,201681821371STEREO-A,,0
541000000,2016,9,1,9/1/2016,5,16,14,5:16:14 AM,2016-09-01 05:16:14,STEREO-A,STA,FR,SSC,20169151614STEREO-A,,0
542000000,2016,9,19,9/19/2016,12,26,6,12:26:06 PM,2016-09-19 12:26:06,STEREO-A,STA,FR,SSC,201691912266STEREO-A,,0
543000000,2016,9,27,9/27/2016,14,0,2,2:00:02 PM,2016-09-27 14:00:02,STEREO-A,STA,FF,SSC,20169271402STEREO-A,,0
544000000,2016,9,28,9/28/2016,2,15,55,2:15:55 AM,2016-09-28 02:15:55,STEREO-A,STA,FR,SSC,201692821555STEREO-A,,0
545000000,2016,10,14,10/14/2016,3,33,48,3:33:48 AM,2016-10-14 03:33:48,STEREO-A,STA,FF,SSC,2016101433348STEREO-A,,0
546000000,2016,10,29,10/29/2016,1,4,44,1:04:44 AM,2016-10-29 01:04:44,STEREO-A,STA,FF,SSC,201610291444STEREO-A,,0
547000000,2016,11,7,11/7/2016,21,43,10,9:43:10 PM,2016-11-07 21:43:10,STEREO-A,STA,FF,SSC,2016117214310STEREO-A,,0
548000000,2016,11,13,11/13/2016,17,33,50,5:33:50 PM,2016-11-13 17:33:50,STEREO-A,STA,FR,SSC,20161113173350STEREO-A,,0
549000000,2016,12,3,12/3/2016,7,38,38,7:38:38 AM,2016-12-03 07:38:38,STEREO-A,STA,FF,SSC,201612373838STEREO-A,,0
550000000,2016,12,19,12/19/2016,16,54,46,4:54:46 PM,2016-12-19 16:54:46,STEREO-A,STA,FF,SSC,20161219165446STEREO-A,,0
551000000,2017,1,3,1/3/2017,15,45,15,3:45:15 PM,2017-01-03 15:45:15,STEREO-A,STA,FR,SSC,201713154515STEREO-A,,0
552000000,2017,1,18,1/18/2017,9,15,57,9:15:57 AM,2017-01-18 09:15:57,STEREO-A,STA,FF,SSC,201711891557STEREO-A,,0
553000000,2017,1,19,1/19/2017,5,10,20,5:10:20 AM,2017-01-19 05:10:20,STEREO-A,STA,FR,SSC,201711951020STEREO-A,,0
554000000,2017,3,24,3/24/2017,16,22,51,4:22:51 PM,2017-03-24 16:22:51,STEREO-A,STA,FF,SSC,2017324162251STEREO-A,,0
555000000,2017,4,11,4/11/2017,20,20,0,8:20:00 PM,2017-04-11 20:20:00,STEREO-A,STA,FF,SSC,201741120200STEREO-A,,0
556000000,2017,4,19,4/19/2017,9,25,4,9:25:04 AM,2017-04-19 09:25:04,STEREO-A,STA,FF,SSC,20174199254STEREO-A,,0
557000000,2017,5,4,5/4/2017,21,1,27,9:01:27 PM,2017-05-04 21:01:27,STEREO-A,STA,FF,SSC,20175421127STEREO-A,,0
558000000,2017,5,9,5/9/2017,10,30,38,10:30:38 AM,2017-05-09 10:30:38,STEREO-A,STA,FF,SSC,201759103038STEREO-A,,0
559000000,2017,5,10,5/10/2017,2,20,33,2:20:33 AM,2017-05-10 02:20:33,STEREO-A,STA,FR,SSC,201751022033STEREO-A,,0
560000000,2017,5,22,5/22/2017,17,22,19,5:22:19 PM,2017-05-22 17:22:19,STEREO-A,STA,FF,SSC,2017522172219STEREO-A,,0
561000000,2017,6,20,6/20/2017,8,38,0,8:38:00 AM,2017-06-20 08:38:00,STEREO-A,STA,FF,SSC,20176208380STEREO-A,,0
562000000,2017,7,16,7/16/2017,19,39,29,7:39:29 PM,2017-07-16 19:39:29,STEREO-A,STA,FF,SSC,2017716193929STEREO-A,,0
563000000,2017,7,24,7/24/2017,13,22,41,1:22:41 PM,2017-07-24 13:22:41,STEREO-A,STA,FF,SSC,2017724132241STEREO-A,,0
564000000,2017,7,24,7/24/2017,14,36,31,2:36:31 PM,2017-07-24 14:36:31,STEREO-A,STA,FF,SSC,2017724143631STEREO-A,,0
565000000,2017,7,25,7/25/2017,7,3,46,7:03:46 AM,2017-07-25 07:03:46,STEREO-A,STA,FR,SSC,20177257346STEREO-A,,0
566000000,2017,7,28,7/28/2017,0,19,37,12:19:37 AM,2017-07-28 00:19:37,STEREO-A,STA,FF,SSC,201772801937STEREO-A,,0
567000000,2017,7,28,7/28/2017,19,45,45,7:45:45 PM,2017-07-28 19:45:45,STEREO-A,STA,FF,SSC,2017728194545STEREO-A,,0
568000000,2017,9,13,9/13/2017,16,50,2,4:50:02 PM,2017-09-13 16:50:02,STEREO-A,STA,FF,SSC,201791316502STEREO-A,,0
569000000,2017,9,19,9/19/2017,2,56,25,2:56:25 AM,2017-09-19 02:56:25,STEREO-A,STA,FF,SSC,201791925625STEREO-A,,0
